,Game ID,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
502,60486-26495-2024-09-19-17,Brandon Drury Over 0.5,Player Home Runs,BetMGM,0.5,650.0,Brandon Drury
503,60486-26495-2024-09-19-17,Brandon Drury Under 0.5,Player Home Runs,BetMGM,0.5,-1000.0,Brandon Drury
504,60486-26495-2024-09-19-17,Jake Meyers Over 0.5,Player Home Runs,BetMGM,0.5,625.0,Jake Meyers
505,60486-26495-2024-09-19-17,Jake Meyers Under 0.5,Player Home Runs,BetMGM,0.5,-1000.0,Jake Meyers
506,60486-26495-2024-09-19-17,Jordyn Adams Over 0.5,Player Home Runs,BetMGM,0.5,1150.0,Jordyn Adams
507,60486-26495-2024-09-19-17,Jordyn Adams Under 0.5,Player Home Runs,BetMGM,0.5,-2500.0,Jordyn Adams
508,60486-26495-2024-09-19-17,Logan O'Hoppe Over 0.5,Player Home Runs,BetMGM,0.5,600.0,Logan O'Hoppe
509,60486-26495-2024-09-19-17,Logan O'Hoppe Under 0.5,Player Home Runs,BetMGM,0.5,-900.0,Logan O'Hoppe
510,60486-26495-2024-09-19-17,Mauricio Dubon Over 0.5,Player Home Runs,BetMGM,0.5,950.0,Mauricio Dubon
511,60486-26495-2024-09-19-17,Mauricio Dubon Under 0.5,Player Home Runs,BetMGM,0.5,-2000.0,Mauricio Dubon
512,60486-26495-2024-09-19-17,Nolan Schanuel Over 0.5,Player Home Runs,BetMGM,0.5,1200.0,Nolan Schanuel
513,60486-26495-2024-09-19-17,Nolan Schanuel Under 0.5,Player Home Runs,BetMGM,0.5,-3000.0,Nolan Schanuel
514,60486-26495-2024-09-19-17,Taylor Ward Over 0.5,Player Home Runs,BetMGM,0.5,625.0,Taylor Ward
515,60486-26495-2024-09-19-17,Taylor Ward Under 0.5,Player Home Runs,BetMGM,0.5,-1000.0,Taylor Ward
516,60486-26495-2024-09-19-17,Victor Caratini Over 0.5,Player Home Runs,BetMGM,0.5,675.0,Victor Caratini
517,60486-26495-2024-09-19-17,Victor Caratini Under 0.5,Player Home Runs,BetMGM,0.5,-1100.0,Victor Caratini
518,60486-26495-2024-09-19-17,Yordan Alvarez Over 0.5,Player Home Runs,BetMGM,0.5,290.0,Yordan Alvarez
519,60486-26495-2024-09-19-17,Yordan Alvarez Under 0.5,Player Home Runs,BetMGM,0.5,-375.0,Yordan Alvarez
520,60486-26495-2024-09-19-17,Zach Neto Over 0.5,Player Home Runs,BetMGM,0.5,575.0,Zach Neto
521,60486-26495-2024-09-19-17,Zach Neto Under 0.5,Player Home Runs,BetMGM,0.5,-900.0,Zach Neto
522,60486-26495-2024-09-19-17,Yusei Kikuchi Over 1.5,Player Earned Runs,BetMGM,1.5,-135.0,Yusei Kikuchi
523,60486-26495-2024-09-19-17,Yusei Kikuchi Under 1.5,Player Earned Runs,BetMGM,1.5,-105.0,Yusei Kikuchi
524,60486-26495-2024-09-19-17,Yusei Kikuchi Over 17.5,Player Outs,BetMGM,17.5,-145.0,Yusei Kikuchi
525,60486-26495-2024-09-19-17,Yusei Kikuchi Under 17.5,Player Outs,BetMGM,17.5,105.0,Yusei Kikuchi
526,60486-26495-2024-09-19-17,Brandon Drury No,Player Home Runs Yes/No,BetMGM,,-1000.0,Brandon Drury
527,60486-26495-2024-09-19-17,Brandon Drury Yes,Player Home Runs Yes/No,BetMGM,,650.0,Brandon Drury
528,60486-26495-2024-09-19-17,Jake Meyers No,Player Home Runs Yes/No,BetMGM,,-1000.0,Jake Meyers
529,60486-26495-2024-09-19-17,Jake Meyers Yes,Player Home Runs Yes/No,BetMGM,,625.0,Jake Meyers
530,60486-26495-2024-09-19-17,Jordyn Adams No,Player Home Runs Yes/No,BetMGM,,-2500.0,Jordyn Adams
531,60486-26495-2024-09-19-17,Jordyn Adams Yes,Player Home Runs Yes/No,BetMGM,,1150.0,Jordyn Adams
532,60486-26495-2024-09-19-17,Logan O'Hoppe No,Player Home Runs Yes/No,BetMGM,,-900.0,Logan O'Hoppe
533,60486-26495-2024-09-19-17,Logan O'Hoppe Yes,Player Home Runs Yes/No,BetMGM,,600.0,Logan O'Hoppe
534,60486-26495-2024-09-19-17,Mauricio Dubon No,Player Home Runs Yes/No,BetMGM,,-2000.0,Mauricio Dubon
535,60486-26495-2024-09-19-17,Mauricio Dubon Yes,Player Home Runs Yes/No,BetMGM,,950.0,Mauricio Dubon
536,60486-26495-2024-09-19-17,Nolan Schanuel No,Player Home Runs Yes/No,BetMGM,,-3000.0,Nolan Schanuel
537,60486-26495-2024-09-19-17,Nolan Schanuel Yes,Player Home Runs Yes/No,BetMGM,,1200.0,Nolan Schanuel
538,60486-26495-2024-09-19-17,Taylor Ward No,Player Home Runs Yes/No,BetMGM,,-1000.0,Taylor Ward
539,60486-26495-2024-09-19-17,Taylor Ward Yes,Player Home Runs Yes/No,BetMGM,,625.0,Taylor Ward
540,60486-26495-2024-09-19-17,Victor Caratini No,Player Home Runs Yes/No,BetMGM,,-1100.0,Victor Caratini
541,60486-26495-2024-09-19-17,Victor Caratini Yes,Player Home Runs Yes/No,BetMGM,,675.0,Victor Caratini
542,60486-26495-2024-09-19-17,Yordan Alvarez No,Player Home Runs Yes/No,BetMGM,,-375.0,Yordan Alvarez
543,60486-26495-2024-09-19-17,Yordan Alvarez Yes,Player Home Runs Yes/No,BetMGM,,290.0,Yordan Alvarez
544,60486-26495-2024-09-19-17,Zach Neto No,Player Home Runs Yes/No,BetMGM,,-900.0,Zach Neto
545,60486-26495-2024-09-19-17,Zach Neto Yes,Player Home Runs Yes/No,BetMGM,,575.0,Zach Neto
546,60486-26495-2024-09-19-17,Brandon Drury Over 0.5,Player Bases,BetMGM,0.5,-165.0,Brandon Drury
547,60486-26495-2024-09-19-17,Brandon Drury Under 0.5,Player Bases,BetMGM,0.5,125.0,Brandon Drury
548,60486-26495-2024-09-19-17,Jake Meyers Over 0.5,Player Bases,BetMGM,0.5,-155.0,Jake Meyers
549,60486-26495-2024-09-19-17,Jake Meyers Under 0.5,Player Bases,BetMGM,0.5,120.0,Jake Meyers
550,60486-26495-2024-09-19-17,Jordyn Adams Over 0.5,Player Bases,BetMGM,0.5,-130.0,Jordyn Adams
551,60486-26495-2024-09-19-17,Jordyn Adams Under 0.5,Player Bases,BetMGM,0.5,100.0,Jordyn Adams
552,60486-26495-2024-09-19-17,Logan O'Hoppe Over 0.5,Player Bases,BetMGM,0.5,-155.0,Logan O'Hoppe
553,60486-26495-2024-09-19-17,Logan O'Hoppe Under 0.5,Player Bases,BetMGM,0.5,120.0,Logan O'Hoppe
554,60486-26495-2024-09-19-17,Mauricio Dubon Over 0.5,Player Bases,BetMGM,0.5,-175.0,Mauricio Dubon
555,60486-26495-2024-09-19-17,Mauricio Dubon Under 0.5,Player Bases,BetMGM,0.5,135.0,Mauricio Dubon
556,60486-26495-2024-09-19-17,Nolan Schanuel Over 0.5,Player Bases,BetMGM,0.5,-155.0,Nolan Schanuel
557,60486-26495-2024-09-19-17,Nolan Schanuel Under 0.5,Player Bases,BetMGM,0.5,120.0,Nolan Schanuel
558,60486-26495-2024-09-19-17,Taylor Ward Over 1.5,Player Bases,BetMGM,1.5,140.0,Taylor Ward
559,60486-26495-2024-09-19-17,Taylor Ward Under 1.5,Player Bases,BetMGM,1.5,-190.0,Taylor Ward
560,60486-26495-2024-09-19-17,Victor Caratini Over 0.5,Player Bases,BetMGM,0.5,-190.0,Victor Caratini
561,60486-26495-2024-09-19-17,Victor Caratini Under 0.5,Player Bases,BetMGM,0.5,145.0,Victor Caratini
562,60486-26495-2024-09-19-17,Yordan Alvarez Over 1.5,Player Bases,BetMGM,1.5,100.0,Yordan Alvarez
563,60486-26495-2024-09-19-17,Yordan Alvarez Under 1.5,Player Bases,BetMGM,1.5,-130.0,Yordan Alvarez
564,60486-26495-2024-09-19-17,Zach Neto Over 1.5,Player Bases,BetMGM,1.5,140.0,Zach Neto
565,60486-26495-2024-09-19-17,Zach Neto Under 1.5,Player Bases,BetMGM,1.5,-185.0,Zach Neto
566,40548-36174-2024-09-19-16,Javier Assad Over 5.5,Player Hits Allowed,BetMGM,5.5,-110.0,Javier Assad
567,40548-36174-2024-09-19-16,Javier Assad Under 5.5,Player Hits Allowed,BetMGM,5.5,-125.0,Javier Assad
568,40548-36174-2024-09-19-16,Patrick Corbin Over 6.5,Player Hits Allowed,BetMGM,6.5,100.0,Patrick Corbin
569,40548-36174-2024-09-19-16,Patrick Corbin Under 6.5,Player Hits Allowed,BetMGM,6.5,-140.0,Patrick Corbin
570,40548-36174-2024-09-19-16,Javier Assad Over 4.5,Player Strikeouts,BetMGM,4.5,100.0,Javier Assad
571,40548-36174-2024-09-19-16,Javier Assad Under 4.5,Player Strikeouts,BetMGM,4.5,-130.0,Javier Assad
572,40548-36174-2024-09-19-16,Patrick Corbin Over 4.5,Player Strikeouts,BetMGM,4.5,-110.0,Patrick Corbin
573,40548-36174-2024-09-19-16,Patrick Corbin Under 4.5,Player Strikeouts,BetMGM,4.5,-120.0,Patrick Corbin
574,40548-36174-2024-09-19-16,Andres Chaparro Over 0.5,Player Home Runs,BetMGM,0.5,475.0,Andres Chaparro
575,40548-36174-2024-09-19-16,Andres Chaparro Under 0.5,Player Home Runs,BetMGM,0.5,-650.0,Andres Chaparro
576,40548-36174-2024-09-19-16,CJ Abrams Over 0.5,Player Home Runs,BetMGM,0.5,550.0,CJ Abrams
577,40548-36174-2024-09-19-16,CJ Abrams Under 0.5,Player Home Runs,BetMGM,0.5,-800.0,CJ Abrams
578,40548-36174-2024-09-19-16,Cody Bellinger Over 0.5,Player Home Runs,BetMGM,0.5,825.0,Cody Bellinger
579,40548-36174-2024-09-19-16,Cody Bellinger Under 0.5,Player Home Runs,BetMGM,0.5,-1400.0,Cody Bellinger
580,40548-36174-2024-09-19-16,Dansby Swanson Over 0.5,Player Home Runs,BetMGM,0.5,450.0,Dansby Swanson
581,40548-36174-2024-09-19-16,Dansby Swanson Under 0.5,Player Home Runs,BetMGM,0.5,-650.0,Dansby Swanson
582,40548-36174-2024-09-19-16,Dylan Crews Over 0.5,Player Home Runs,BetMGM,0.5,600.0,Dylan Crews
583,40548-36174-2024-09-19-16,Dylan Crews Under 0.5,Player Home Runs,BetMGM,0.5,-900.0,Dylan Crews
584,40548-36174-2024-09-19-16,Ian Happ Over 0.5,Player Home Runs,BetMGM,0.5,450.0,Ian Happ
585,40548-36174-2024-09-19-16,Ian Happ Under 0.5,Player Home Runs,BetMGM,0.5,-650.0,Ian Happ
586,40548-36174-2024-09-19-16,Isaac Paredes Over 0.5,Player Home Runs,BetMGM,0.5,500.0,Isaac Paredes
587,40548-36174-2024-09-19-16,Isaac Paredes Under 0.5,Player Home Runs,BetMGM,0.5,-700.0,Isaac Paredes
588,40548-36174-2024-09-19-16,Jacob Young Over 0.5,Player Home Runs,BetMGM,0.5,1550.0,Jacob Young
589,40548-36174-2024-09-19-16,Jacob Young Under 0.5,Player Home Runs,BetMGM,0.5,-10000.0,Jacob Young
590,40548-36174-2024-09-19-16,James Wood Over 0.5,Player Home Runs,BetMGM,0.5,650.0,James Wood
591,40548-36174-2024-09-19-16,James Wood Under 0.5,Player Home Runs,BetMGM,0.5,-1000.0,James Wood
592,40548-36174-2024-09-19-16,Joey Gallo Over 0.5,Player Home Runs,BetMGM,0.5,425.0,Joey Gallo
593,40548-36174-2024-09-19-16,Joey Gallo Under 0.5,Player Home Runs,BetMGM,0.5,-600.0,Joey Gallo
594,40548-36174-2024-09-19-16,Jose Tena Over 0.5,Player Home Runs,BetMGM,0.5,700.0,Jose Tena
595,40548-36174-2024-09-19-16,Jose Tena Under 0.5,Player Home Runs,BetMGM,0.5,-1200.0,Jose Tena
596,40548-36174-2024-09-19-16,Juan Yepez Over 0.5,Player Home Runs,BetMGM,0.5,775.0,Juan Yepez
597,40548-36174-2024-09-19-16,Juan Yepez Under 0.5,Player Home Runs,BetMGM,0.5,-1400.0,Juan Yepez
598,40548-36174-2024-09-19-16,Keibert Ruiz Over 0.5,Player Home Runs,BetMGM,0.5,675.0,Keibert Ruiz
599,40548-36174-2024-09-19-16,Keibert Ruiz Under 0.5,Player Home Runs,BetMGM,0.5,-1100.0,Keibert Ruiz
600,40548-36174-2024-09-19-16,Miguel Amaya Over 0.5,Player Home Runs,BetMGM,0.5,775.0,Miguel Amaya
601,40548-36174-2024-09-19-16,Miguel Amaya Under 0.5,Player Home Runs,BetMGM,0.5,-1400.0,Miguel Amaya
602,40548-36174-2024-09-19-16,Nico Hoerner Over 0.5,Player Home Runs,BetMGM,0.5,1000.0,Nico Hoerner
603,40548-36174-2024-09-19-16,Nico Hoerner Under 0.5,Player Home Runs,BetMGM,0.5,-2500.0,Nico Hoerner
604,40548-36174-2024-09-19-16,Patrick Wisdom Over 0.5,Player Home Runs,BetMGM,0.5,260.0,Patrick Wisdom
605,40548-36174-2024-09-19-16,Patrick Wisdom Under 0.5,Player Home Runs,BetMGM,0.5,-350.0,Patrick Wisdom
606,40548-36174-2024-09-19-16,Pete Crow-Armstrong Over 0.5,Player Home Runs,BetMGM,0.5,950.0,Pete Crow-Armstrong
607,40548-36174-2024-09-19-16,Pete Crow-Armstrong Under 0.5,Player Home Runs,BetMGM,0.5,-2000.0,Pete Crow-Armstrong
608,40548-36174-2024-09-19-16,Seiya Suzuki Over 0.5,Player Home Runs,BetMGM,0.5,425.0,Seiya Suzuki
609,40548-36174-2024-09-19-16,Seiya Suzuki Under 0.5,Player Home Runs,BetMGM,0.5,-550.0,Seiya Suzuki
610,40548-36174-2024-09-19-16,Javier Assad Over 2.5,Player Earned Runs,BetMGM,2.5,-125.0,Javier Assad
611,40548-36174-2024-09-19-16,Javier Assad Under 2.5,Player Earned Runs,BetMGM,2.5,-115.0,Javier Assad
612,40548-36174-2024-09-19-16,Patrick Corbin Over 2.5,Player Earned Runs,BetMGM,2.5,-160.0,Patrick Corbin
613,40548-36174-2024-09-19-16,Patrick Corbin Under 2.5,Player Earned Runs,BetMGM,2.5,115.0,Patrick Corbin
614,40548-36174-2024-09-19-16,Javier Assad Over 16.5,Player Outs,BetMGM,16.5,-135.0,Javier Assad
615,40548-36174-2024-09-19-16,Javier Assad Under 16.5,Player Outs,BetMGM,16.5,-105.0,Javier Assad
616,40548-36174-2024-09-19-16,Patrick Corbin Over 17.5,Player Outs,BetMGM,17.5,-130.0,Patrick Corbin
617,40548-36174-2024-09-19-16,Patrick Corbin Under 17.5,Player Outs,BetMGM,17.5,-110.0,Patrick Corbin
618,40548-36174-2024-09-19-16,Andres Chaparro No,Player Home Runs Yes/No,BetMGM,,-650.0,Andres Chaparro
619,40548-36174-2024-09-19-16,Andres Chaparro Yes,Player Home Runs Yes/No,BetMGM,,475.0,Andres Chaparro
620,40548-36174-2024-09-19-16,CJ Abrams No,Player Home Runs Yes/No,BetMGM,,-800.0,CJ Abrams
621,40548-36174-2024-09-19-16,CJ Abrams Yes,Player Home Runs Yes/No,BetMGM,,550.0,CJ Abrams
622,40548-36174-2024-09-19-16,Cody Bellinger No,Player Home Runs Yes/No,BetMGM,,-1400.0,Cody Bellinger
623,40548-36174-2024-09-19-16,Cody Bellinger Yes,Player Home Runs Yes/No,BetMGM,,825.0,Cody Bellinger
624,40548-36174-2024-09-19-16,Dansby Swanson No,Player Home Runs Yes/No,BetMGM,,-650.0,Dansby Swanson
625,40548-36174-2024-09-19-16,Dansby Swanson Yes,Player Home Runs Yes/No,BetMGM,,450.0,Dansby Swanson
626,40548-36174-2024-09-19-16,Dylan Crews No,Player Home Runs Yes/No,BetMGM,,-900.0,Dylan Crews
627,40548-36174-2024-09-19-16,Dylan Crews Yes,Player Home Runs Yes/No,BetMGM,,600.0,Dylan Crews
628,40548-36174-2024-09-19-16,Ian Happ No,Player Home Runs Yes/No,BetMGM,,-650.0,Ian Happ
629,40548-36174-2024-09-19-16,Ian Happ Yes,Player Home Runs Yes/No,BetMGM,,450.0,Ian Happ
630,40548-36174-2024-09-19-16,Isaac Paredes No,Player Home Runs Yes/No,BetMGM,,-700.0,Isaac Paredes
631,40548-36174-2024-09-19-16,Isaac Paredes Yes,Player Home Runs Yes/No,BetMGM,,500.0,Isaac Paredes
632,40548-36174-2024-09-19-16,Jacob Young No,Player Home Runs Yes/No,BetMGM,,-10000.0,Jacob Young
633,40548-36174-2024-09-19-16,Jacob Young Yes,Player Home Runs Yes/No,BetMGM,,1550.0,Jacob Young
634,40548-36174-2024-09-19-16,James Wood No,Player Home Runs Yes/No,BetMGM,,-1000.0,James Wood
635,40548-36174-2024-09-19-16,James Wood Yes,Player Home Runs Yes/No,BetMGM,,650.0,James Wood
636,40548-36174-2024-09-19-16,Joey Gallo No,Player Home Runs Yes/No,BetMGM,,-600.0,Joey Gallo
637,40548-36174-2024-09-19-16,Joey Gallo Yes,Player Home Runs Yes/No,BetMGM,,425.0,Joey Gallo
638,40548-36174-2024-09-19-16,Jose Tena No,Player Home Runs Yes/No,BetMGM,,-1200.0,Jose Tena
639,40548-36174-2024-09-19-16,Jose Tena Yes,Player Home Runs Yes/No,BetMGM,,700.0,Jose Tena
640,40548-36174-2024-09-19-16,Juan Yepez No,Player Home Runs Yes/No,BetMGM,,-1400.0,Juan Yepez
641,40548-36174-2024-09-19-16,Juan Yepez Yes,Player Home Runs Yes/No,BetMGM,,775.0,Juan Yepez
642,40548-36174-2024-09-19-16,Keibert Ruiz No,Player Home Runs Yes/No,BetMGM,,-1100.0,Keibert Ruiz
643,40548-36174-2024-09-19-16,Keibert Ruiz Yes,Player Home Runs Yes/No,BetMGM,,675.0,Keibert Ruiz
644,40548-36174-2024-09-19-16,Miguel Amaya No,Player Home Runs Yes/No,BetMGM,,-1400.0,Miguel Amaya
645,40548-36174-2024-09-19-16,Miguel Amaya Yes,Player Home Runs Yes/No,BetMGM,,775.0,Miguel Amaya
646,40548-36174-2024-09-19-16,Nico Hoerner No,Player Home Runs Yes/No,BetMGM,,-2500.0,Nico Hoerner
647,40548-36174-2024-09-19-16,Nico Hoerner Yes,Player Home Runs Yes/No,BetMGM,,1000.0,Nico Hoerner
648,40548-36174-2024-09-19-16,Patrick Wisdom No,Player Home Runs Yes/No,BetMGM,,-350.0,Patrick Wisdom
649,40548-36174-2024-09-19-16,Patrick Wisdom Yes,Player Home Runs Yes/No,BetMGM,,260.0,Patrick Wisdom
650,40548-36174-2024-09-19-16,Pete Crow-Armstrong No,Player Home Runs Yes/No,BetMGM,,-2000.0,Pete Crow-Armstrong
651,40548-36174-2024-09-19-16,Pete Crow-Armstrong Yes,Player Home Runs Yes/No,BetMGM,,950.0,Pete Crow-Armstrong
652,40548-36174-2024-09-19-16,Seiya Suzuki No,Player Home Runs Yes/No,BetMGM,,-550.0,Seiya Suzuki
653,40548-36174-2024-09-19-16,Seiya Suzuki Yes,Player Home Runs Yes/No,BetMGM,,425.0,Seiya Suzuki
654,40548-36174-2024-09-19-16,Andres Chaparro Over 1.5,Player Bases,BetMGM,1.5,135.0,Andres Chaparro
655,40548-36174-2024-09-19-16,Andres Chaparro Under 1.5,Player Bases,BetMGM,1.5,-175.0,Andres Chaparro
656,40548-36174-2024-09-19-16,CJ Abrams Over 1.5,Player Bases,BetMGM,1.5,110.0,CJ Abrams
657,40548-36174-2024-09-19-16,CJ Abrams Under 1.5,Player Bases,BetMGM,1.5,-145.0,CJ Abrams
658,40548-36174-2024-09-19-16,Cody Bellinger Over 1.5,Player Bases,BetMGM,1.5,135.0,Cody Bellinger
659,40548-36174-2024-09-19-16,Cody Bellinger Under 1.5,Player Bases,BetMGM,1.5,-185.0,Cody Bellinger
660,40548-36174-2024-09-19-16,Dansby Swanson Over 1.5,Player Bases,BetMGM,1.5,105.0,Dansby Swanson
661,40548-36174-2024-09-19-16,Dansby Swanson Under 1.5,Player Bases,BetMGM,1.5,-140.0,Dansby Swanson
662,40548-36174-2024-09-19-16,Dylan Crews Over 1.5,Player Bases,BetMGM,1.5,130.0,Dylan Crews
663,40548-36174-2024-09-19-16,Dylan Crews Under 1.5,Player Bases,BetMGM,1.5,-175.0,Dylan Crews
664,40548-36174-2024-09-19-16,Ian Happ Over 1.5,Player Bases,BetMGM,1.5,115.0,Ian Happ
665,40548-36174-2024-09-19-16,Ian Happ Under 1.5,Player Bases,BetMGM,1.5,-150.0,Ian Happ
666,40548-36174-2024-09-19-16,Isaac Paredes Over 1.5,Player Bases,BetMGM,1.5,130.0,Isaac Paredes
667,40548-36174-2024-09-19-16,Isaac Paredes Under 1.5,Player Bases,BetMGM,1.5,-175.0,Isaac Paredes
668,40548-36174-2024-09-19-16,Jacob Young Over 0.5,Player Bases,BetMGM,0.5,-190.0,Jacob Young
669,40548-36174-2024-09-19-16,Jacob Young Under 0.5,Player Bases,BetMGM,0.5,145.0,Jacob Young
670,40548-36174-2024-09-19-16,James Wood Over 1.5,Player Bases,BetMGM,1.5,150.0,James Wood
671,40548-36174-2024-09-19-16,James Wood Under 1.5,Player Bases,BetMGM,1.5,-200.0,James Wood
672,40548-36174-2024-09-19-16,Joey Gallo Over 0.5,Player Bases,BetMGM,0.5,-105.0,Joey Gallo
673,40548-36174-2024-09-19-16,Joey Gallo Under 0.5,Player Bases,BetMGM,0.5,-120.0,Joey Gallo
674,40548-36174-2024-09-19-16,Jose Tena Over 1.5,Player Bases,BetMGM,1.5,125.0,Jose Tena
675,40548-36174-2024-09-19-16,Jose Tena Under 1.5,Player Bases,BetMGM,1.5,-160.0,Jose Tena
676,40548-36174-2024-09-19-16,Juan Yepez Over 0.5,Player Bases,BetMGM,0.5,-190.0,Juan Yepez
677,40548-36174-2024-09-19-16,Juan Yepez Under 0.5,Player Bases,BetMGM,0.5,145.0,Juan Yepez
678,40548-36174-2024-09-19-16,Keibert Ruiz Over 1.5,Player Bases,BetMGM,1.5,135.0,Keibert Ruiz
679,40548-36174-2024-09-19-16,Keibert Ruiz Under 1.5,Player Bases,BetMGM,1.5,-175.0,Keibert Ruiz
680,40548-36174-2024-09-19-16,Miguel Amaya Over 0.5,Player Bases,BetMGM,0.5,-165.0,Miguel Amaya
681,40548-36174-2024-09-19-16,Miguel Amaya Under 0.5,Player Bases,BetMGM,0.5,125.0,Miguel Amaya
682,40548-36174-2024-09-19-16,Nico Hoerner Over 1.5,Player Bases,BetMGM,1.5,120.0,Nico Hoerner
683,40548-36174-2024-09-19-16,Nico Hoerner Under 1.5,Player Bases,BetMGM,1.5,-160.0,Nico Hoerner
684,40548-36174-2024-09-19-16,Patrick Wisdom Over 1.5,Player Bases,BetMGM,1.5,115.0,Patrick Wisdom
685,40548-36174-2024-09-19-16,Patrick Wisdom Under 1.5,Player Bases,BetMGM,1.5,-150.0,Patrick Wisdom
686,40548-36174-2024-09-19-16,Pete Crow-Armstrong Over 0.5,Player Bases,BetMGM,0.5,-175.0,Pete Crow-Armstrong
687,40548-36174-2024-09-19-16,Pete Crow-Armstrong Under 0.5,Player Bases,BetMGM,0.5,135.0,Pete Crow-Armstrong
688,40548-36174-2024-09-19-16,Seiya Suzuki Over 1.5,Player Bases,BetMGM,1.5,-105.0,Seiya Suzuki
689,40548-36174-2024-09-19-16,Seiya Suzuki Under 1.5,Player Bases,BetMGM,1.5,-125.0,Seiya Suzuki
690,12164-37900-2024-09-19-16,Luis Severino Over 5.5,Player Hits Allowed,BetMGM,5.5,-105.0,Luis Severino
691,12164-37900-2024-09-19-16,Luis Severino Under 5.5,Player Hits Allowed,BetMGM,5.5,-135.0,Luis Severino
692,12164-37900-2024-09-19-16,Taijuan Walker Over 4.5,Player Hits Allowed,BetMGM,4.5,-155.0,Taijuan Walker
693,12164-37900-2024-09-19-16,Taijuan Walker Under 4.5,Player Hits Allowed,BetMGM,4.5,110.0,Taijuan Walker
694,12164-37900-2024-09-19-16,Luis Severino Over 5.5,Player Strikeouts,BetMGM,5.5,-105.0,Luis Severino
695,12164-37900-2024-09-19-16,Luis Severino Under 5.5,Player Strikeouts,BetMGM,5.5,-125.0,Luis Severino
696,12164-37900-2024-09-19-16,Taijuan Walker Over 3.5,Player Strikeouts,BetMGM,3.5,135.0,Taijuan Walker
697,12164-37900-2024-09-19-16,Taijuan Walker Under 3.5,Player Strikeouts,BetMGM,3.5,-175.0,Taijuan Walker
698,12164-37900-2024-09-19-16,Alec Bohm Over 0.5,Player Home Runs,BetMGM,0.5,725.0,Alec Bohm
699,12164-37900-2024-09-19-16,Alec Bohm Under 0.5,Player Home Runs,BetMGM,0.5,-1200.0,Alec Bohm
700,12164-37900-2024-09-19-16,Brandon Marsh Over 0.5,Player Home Runs,BetMGM,0.5,675.0,Brandon Marsh
701,12164-37900-2024-09-19-16,Brandon Marsh Under 0.5,Player Home Runs,BetMGM,0.5,-1100.0,Brandon Marsh
702,12164-37900-2024-09-19-16,Brandon Nimmo Over 0.5,Player Home Runs,BetMGM,0.5,450.0,Brandon Nimmo
703,12164-37900-2024-09-19-16,Brandon Nimmo Under 0.5,Player Home Runs,BetMGM,0.5,-650.0,Brandon Nimmo
704,12164-37900-2024-09-19-16,Bryce Harper Over 0.5,Player Home Runs,BetMGM,0.5,400.0,Bryce Harper
705,12164-37900-2024-09-19-16,Bryce Harper Under 0.5,Player Home Runs,BetMGM,0.5,-550.0,Bryce Harper
706,12164-37900-2024-09-19-16,Bryson Stott Over 0.5,Player Home Runs,BetMGM,0.5,800.0,Bryson Stott
707,12164-37900-2024-09-19-16,Bryson Stott Under 0.5,Player Home Runs,BetMGM,0.5,-1400.0,Bryson Stott
708,12164-37900-2024-09-19-16,Cal Stevenson Over 0.5,Player Home Runs,BetMGM,0.5,1300.0,Cal Stevenson
709,12164-37900-2024-09-19-16,Cal Stevenson Under 0.5,Player Home Runs,BetMGM,0.5,-3000.0,Cal Stevenson
710,12164-37900-2024-09-19-16,Francisco Alvarez Over 0.5,Player Home Runs,BetMGM,0.5,550.0,Francisco Alvarez
711,12164-37900-2024-09-19-16,Francisco Alvarez Under 0.5,Player Home Runs,BetMGM,0.5,-800.0,Francisco Alvarez
712,12164-37900-2024-09-19-16,J.D. Martinez Over 0.5,Player Home Runs,BetMGM,0.5,375.0,J.D. Martinez
713,12164-37900-2024-09-19-16,J.D. Martinez Under 0.5,Player Home Runs,BetMGM,0.5,-550.0,J.D. Martinez
714,12164-37900-2024-09-19-16,J.T. Realmuto Over 0.5,Player Home Runs,BetMGM,0.5,675.0,J.T. Realmuto
715,12164-37900-2024-09-19-16,J.T. Realmuto Under 0.5,Player Home Runs,BetMGM,0.5,-1100.0,J.T. Realmuto
716,12164-37900-2024-09-19-16,Jesse Winker Over 0.5,Player Home Runs,BetMGM,0.5,750.0,Jesse Winker
717,12164-37900-2024-09-19-16,Jesse Winker Under 0.5,Player Home Runs,BetMGM,0.5,-1200.0,Jesse Winker
718,12164-37900-2024-09-19-16,Jose Iglesias Over 0.5,Player Home Runs,BetMGM,0.5,1000.0,Jose Iglesias
719,12164-37900-2024-09-19-16,Jose Iglesias Under 0.5,Player Home Runs,BetMGM,0.5,-2000.0,Jose Iglesias
720,12164-37900-2024-09-19-16,Kyle Schwarber Over 0.5,Player Home Runs,BetMGM,0.5,300.0,Kyle Schwarber
721,12164-37900-2024-09-19-16,Kyle Schwarber Under 0.5,Player Home Runs,BetMGM,0.5,-375.0,Kyle Schwarber
722,12164-37900-2024-09-19-16,Luisangel Acuna Over 0.5,Player Home Runs,BetMGM,0.5,950.0,Luisangel Acuna
723,12164-37900-2024-09-19-16,Luisangel Acuna Under 0.5,Player Home Runs,BetMGM,0.5,-2000.0,Luisangel Acuna
724,12164-37900-2024-09-19-16,Mark Vientos Over 0.5,Player Home Runs,BetMGM,0.5,310.0,Mark Vientos
725,12164-37900-2024-09-19-16,Mark Vientos Under 0.5,Player Home Runs,BetMGM,0.5,-400.0,Mark Vientos
