Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Brandon Nimmo Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Brandon Nimmo
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Brandon Nimmo Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Brandon Nimmo
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Francisco Lindor Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Francisco Lindor
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Francisco Lindor Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Francisco Lindor
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Jackson Chourio Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Jackson Chourio
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Jackson Chourio Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Jackson Chourio
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Jose Iglesias Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Jose Iglesias
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Jose Iglesias Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Jose Iglesias
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Mark Vientos Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Mark Vientos
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Mark Vientos Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,Mark Vientos
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,William Contreras Over 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,William Contreras
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,William Contreras Under 1.5,Player Hits + Runs + RBIs,DraftKings (Pick 6),1.5,-145.0,William Contreras
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Blake Perkins Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Blake Perkins
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Blake Perkins Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Blake Perkins
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Francisco Alvarez Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Francisco Alvarez
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Francisco Alvarez Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Francisco Alvarez
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Gary Sanchez Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Gary Sanchez
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Gary Sanchez Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Gary Sanchez
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Joey Ortiz Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Joey Ortiz
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Joey Ortiz Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Joey Ortiz
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Rhys Hoskins Over 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Rhys Hoskins
37337-12164-2024-10-02-16,Milwaukee Brewers vs New York Mets,Rhys Hoskins Under 0.5,Player Hits,DraftKings (Pick 6),0.5,-145.0,Rhys Hoskins
